Tue May 18 10:38:04 GMT-06:00 2010,,72,61,36,11111,,1394746836,40629032,81258064,40629032,574211191,,2881866055,105635789,211271578,105635789,4230412862,,2290329833,9334198,18668396,9334198,2705473226,,0,0,0,0,0,1217085,0,0,0,195115372,,50586234,0,0,0,3546172864,,0,0,0,0,0
Tue May 18 10:41:01 GMT-06:00 2010,,73,61,91,11111,,1402818747,40665403,81330806,40665403,2140705611,,2892019020,105854288,211708576,105854288,2041248757,,2296103172,9334198,18668396,9334198,2503394982,,0,0,0,0,0,1217265,0,0,0,195144244,,50594309,0,0,0,3546782250,,0,0,0,0,0
Tue May 18 10:41:05 GMT-06:00 2010,,73,61,59,11111,,1403030400,40665403,81330806,40665403,2304839678,,2892323162,105854288,211708576,105854288,2255871773,,2296238920,9334198,18668396,9334198,2600257015,,0,0,0,0,0,1217275,0,0,0,195145848,,50594463,0,0,0,3546792486,,0,0,0,0,0
Tue May 18 10:44:01 GMT-06:00 2010,,73,62,85,11111,,1410520353,40665403,81330806,40665403,3300548592,,2902460404,105974179,211948358,105974179,4177682530,,2301620873,9334198,18668396,9334198,2076058976,,0,0,0,0,0,1217455,0,0,0,195174720,,50602505,0,0,0,3547400863,,0,0,0,0,0
Tue May 18 10:44:05 GMT-06:00 2010,,73,62,51,11111,,1410705586,40665403,81330806,40665403,3430917278,,2902710432,105974179,211948358,105974179,35831540,,2301749775,9334198,18668396,9334198,2166414307,,0,0,0,0,0,1217465,0,0,0,195176324,,50602665,0,0,0,3547412263,,0,0,0,0,0
Tue May 18 10:47:01 GMT-06:00 2010,,73,62,49,11111,,1418590934,40665403,81330806,40665403,488014608,,2912189897,106230862,212461724,106230862,1496823560,,2307382497,9378518,18757036,9378518,1851165097,,0,0,0,0,0,1217645,0,0,0,195205196,,50610766,0,0,0,3548023902,,0,0,0,0,0
Tue May 18 10:47:06 GMT-06:00 2010,,73,62,66,11111,,1418775813,40665403,81330806,40665403,621226044,,2912410543,106230862,212461724,106230862,1622491036,,2307512733,9378518,18757036,9378518,1945038495,,0,0,0,0,0,1217655,0,0,0,195206800,,50610930,0,0,0,3548035769,,0,0,0,0,0
Tue May 18 10:50:02 GMT-06:00 2010,,73,62,43,11111,,1426281711,40665403,81330806,40665403,1647205534,,2921319878,106284421,212568842,106284421,2656590126,,2313040432,9378518,18757036,9378518,1532687578,,0,0,0,0,0,1217835,0,0,0,195235672,,50619199,0,0,0,3548666869,,0,0,0,0,0
Tue May 18 10:50:05 GMT-06:00 2010,,73,62,97,11111,,1426461566,40665403,81330806,40665403,1769058535,,2921545599,106284421,212568842,106284421,2802381335,,2313172224,9378518,18757036,9378518,1620841152,,0,0,0,0,0,1217845,0,0,0,195237276,,50619417,0,0,0,3548682715,,0,0,0,0,0
Tue May 18 10:53:01 GMT-06:00 2010,,73,62,46,11111,,1434466020,40665403,81330806,40665403,3256813627,,2929884149,106474453,212948906,106474453,3591611238,,2319207460,9440744,18881488,9440744,1691547897,,0,0,0,0,0,1218025,0,0,0,195266148,,50627606,0,0,0,3549305652,,0,0,0,0,0
